id,title,company,industry,location,salary,employment_type,experience,education,posted_date,closing_date,contact_email,contact_phone,apply_instructions,description,requirements,url,source
37854,Project Sales Engineer,"P.E.B-KH Construction Co., Ltd.",N/A,N/A,Negotiable + Based on Experience,N/A,N/A,N/A,N/A,16-Jan-2026,TO:scm@pebsteel.com,N/A,N/A,"We
are
looking
for
qualified
candidate
to
fill
for
the
position below:","The Emerald Building, 6th Floor, No 64, Preah Norodom Blvd, Khan Doun Penh, Phnom Penh, Cambodia",https://www.bongthom.com/job_detail/project_sales_engineer_37854.html,BongThom
37855,Chinese Speaking - Project Sales Engineer,"P.E.B-KH Construction Co., Ltd.",N/A,N/A,Negotiable + Based on Experience,N/A,N/A,N/A,N/A,16-Jan-2026,TO:scm@pebsteel.com,N/A,N/A,"We
are
looking
for
qualified
candidate
to
fill
for
the
position below:","The Emerald Building, 6th Floor, No 64, Preah Norodom Blvd, Khan Doun Penh, Phnom Penh, Cambodia",https://www.bongthom.com/job_detail/chinese_speaking_project_sales_engineer_37855.html,BongThom
37858,School Admission & Operation Supervisor,TG International School,N/A,N/A,Negotiable,N/A,N/A,Educational (schools / universities etc.),N/A,16-Jan-2026,TO:hr@grangeisc.edu.kh,089 566 119,N/A,"Crestar Education Group Pte Ltd,
a
long-established education group
in
Singapore, has been
at
the forefront
of
educational excellence since
the
founding
of
Kinderland Preschool
in
1979. Over
the
past 46 years, Kinderland has expanded its presence
to
12 countries,
with
120 schools serving over 20,000 students across
the
region.
In
2022, Crestar Education Group officially entered
the
Kingdom
of
Cambodia,
and
in August 2024, we
are
proud
to
launch our first overseas international school, TG International School,
as
well
as
Kinderland International Preschool,
in
Phnom Penh.","#50 corner street 516 corner 317, Sangkat Boeng kak, Khan Tuol Kouk, Phnom Penh, Cambodia",https://www.bongthom.com/job_detail/school_admission_operation_supervisor_37858.html,BongThom
37856,"Sales & Marketing Manager, Technical Supervisor, and Procurement Officer","Dhinimex Co., Ltd.",N/A,N/A,Negotiable,N/A,N/A,N/A,N/A,16-Jan-2026,TO:hr@dhinimex.com,012 954 608,N/A,"We
are
now looking
for
qualified
candidate
sto fulfill
the
positions below:","#245, Tephon Rd. (st. 182), Phum 7, Sangkat Tuek L'ak Ti Pir, Khan Tuol Kouk, Phnom Penh, Cambodia",https://www.bongthom.com/job_detail/sales_marketing_manager_technical_superv_37856.html,BongThom
37851,"Director – University Relations, Academic Heads of School, Student Admission Managers",East Asia Management University,N/A,N/A,Negotiable,N/A,N/A,Educational (schools / universities etc.),N/A,16-Jan-2026,TO:career@eamu.edu.kh,N/A,N/A,"East Asia Management University (EAMU)
is
an international university
from
Singapore that
is
licensed
and
authorised by
the
Royal Government
of
Cambodia
to
deliver university
degree
programs
and
courses.
As
an inventive university, our priority
is
to ensure students receive strong support, meaningful engagement opportunities,
and
clear pathways toward employment
and
lifelong success.
With
our expansion program,
the
university
is
recruiting suitable
and
qualified
candidates
to
fill
both academic
and
non-academic positions.","#610, Oknha Kleang Moeung Street (70), Sangkat Tuol Sangke, Khan Russey Keo, Phnom Penh, Cambodia",https://www.bongthom.com/job_detail/director_university_relations_academic_h_37851.html,BongThom
37852,Partnerships & Development Officer,PEPY Empowering Youth,N/A,N/A,$300 - $450,N/A,N/A,N/A,N/A,16-Jan-2026,TO:apply@pepyempoweringyouth.org,N/A,N/A,"PEPY Empowering Youth
is
a local non-profit
and
NGO providing personal
and
professional
development
training
to
rural youth
in
Siem Reap, Cambodia. PEPY Empowering Youth
is
led by local Cambodians dedicated
to
helping individuals identify
their
dreams
and
find pathways
to
success. Starting
at
the
high
school level, PEPY Empowering Youth’s interwoven programs
provide
holistic
support
for young people
to
have
the
tools, network,
and
resources
to
succeed
in
school
and
thrive
in
the
professional
setting
of
their choice","#C47&49, St. Komay, Trapang Ses Village, Kok Chak Sangkat, Siem Reap Municipality, Siemreap Province, Cambodia",https://www.bongthom.com/job_detail/partnerships_development_officer_37852.html,BongThom
37849,Invitation for Bid for Project Business and Technical Training and Product Testing Service,Khmer Enterprise,N/A,N/A,N/A,N/A,N/A,N/A,N/A,KE is to invite agencies/implementers/partners for a detailed project briefing after the closing date.,TO:procurement@khmerenterprise.info,023 900 855,N/A,"The
“Khmer Enterprise Package++”
program
aims
to
provide additional financial
support
for technical upgrades
to
startups
and
SMEs'
business
operations
to
improve competitiveness
and
achieve scalability.
This
project comprises several components, two
of
which
are
1).
product
testing
and
analysis,
and
2).
business
and technical
skill
training.","Business Development Center (BDC) Building, 9th Floor, OCIC Blvd, Sangkat Chroy Changvar, Khan Chroy Changvar, Phnom Penh, Cambodia",https://www.bongthom.com/job_detail/invitation_for_bid_for_project_business_37849.html,BongThom
37848,Marketing Execuitve,"Golden Choice Co., Ltd",N/A,N/A,Negotiable,N/A,N/A,N/A,N/A,15-Jan-2026,TO:recruitment@dktmekong.org,N/A,N/A,"Golden Choice Co., Ltd
is
a private Vietnamese company established
in
2013
with
the sole purpose
to
distribute pharmaceuticals
and
medical devices
in
Vietnam. Golden Choice
is
DKT International strategic partner
in
family planning, HIV prevention
and
safe abortion
product
lines. Under
the
trademark licensing agreement
with
DKT International, Golden Choice Co., Ltd has
the
right
to
exclusively distribute DKT branded condoms
and
contraceptive pills, MVA, IUDs
and
other products across Vietnam.","The Olympia 17th Floor, Sangkat Veal Vong, Khan Prampir Meakkakra, Phnom Penh, Cambodia",https://www.bongthom.com/job_detail/marketing_execuitve_37848.html,BongThom
37846,"Business Development Manager, and Secondary National Programme Teachers","Waterbridge Global Education Co,.ltd",N/A,N/A,Negotiable,N/A,N/A,Educational (schools / universities etc.),N/A,15-Jan-2026,TO:recruitment.harrods@globalschools.com,012 347 033,N/A,"We
are
now looking
for
qualified
candidates
to fulfill
the
positions below:","#16, Street 302, Phum 6, Sangkat Boeng Keng Kang Ti Muoy, Khan Boeng Keng Kang, Phnom Penh, Cambodia",https://www.bongthom.com/job_detail/business_development_manager_and_seconda_37846.html,BongThom
37847,"Finance Manager, and Human Resources Manager",JATI Koh Russey,N/A,N/A,Negotiable,N/A,N/A,N/A,N/A,15-Jan-2026,TO:outamavatey.heang@hmdasia.com,N/A,N/A,"We
are
now looking
for
qualified
candidates
to fulfill
the
positions below:","#89 Borey Residence, St 90, Sangkat Srah Chak, Khan Doun Penh, Phnom Penh, Cambodia",https://www.bongthom.com/job_detail/finance_manager_and_human_resources_mana_37847.html,BongThom
37844,"OPD/IPD Nurse, Frontline Supervisor, and Frontline Officer","Sing-Specialists Medical Centre Co., Ltd.",N/A,N/A,Negotiable,N/A,N/A,N/A,N/A,15-Jan-2026,TO:hr@singsmc.com,086 330 343,N/A,"We
are
now looking
for
qualified
candidates
to fulfill
the
positions below:","No. 5, Street 81, Phum 10, Sangkat Boeng Reang, Khan Doun Penh, Phnom Penh, Cambodia",https://www.bongthom.com/job_detail/opd_ipd_nurse_frontline_supervisor_and_f_37844.html,BongThom
37845,Global Financial Auditor,Youth Council of Cambodia,N/A,N/A,N/A,N/A,"Proven experience in carrying out similar assignments or having direct experience, related to, financial document management, workflow automation, finance policy adaptation, accounting standard training, regulatory compliance, and stakeholder engagement, preferably with expertise in donor’s policy requirements. Strong understanding of financial processes, approval workflows, accounting standards, and their practical application to comply with ACAR regulations, general department of tax, labor law, and LANGO. Excellent communication and training skills, with the ability to effectively convey complex concepts to finance staff at all levels, as well as donors and auditors.",N/A,N/A,15-Jan-2026,TO:info@ycc.org.kh,011 623 777,N/A,"With funding
support
from Action Aid Cambodia, 10 partners
are
local non-government organization
to
work
for
development
of
Cambodia especially focusing
on
local right
program
(LRP). Those organizations
are
working
in
Koh Kong, Kampong Thom, Pursat, Kampot
and
Oddar Meanchey.
The
organizations
are
consolidating
to
do global financial auditing. That’s why,
the
organizations collectively developed Term
of
Reference
to
hire qualified external auditor/auditing firm.","# 43, Street 608, Sangkat Boeng Kak Ti Muoy, Khan Tuol Kouk, Phnom Penh, Cambodia",https://www.bongthom.com/job_detail/global_financial_auditor_37845.html,BongThom
37843,សេចក្តីប្រកាសដេញថ្លៃស្វែងរក អ្នកជីកអណ្ដូង ជាងសាងសង់ជើងទម្រធុងស្ដុកទឹក សាងសងរបងព័ទ្ធជុំវិញអណ្ដូង ចាក់បេតុងជុំវិញអណ្ដូង ធ្វើរោងរបស់អណ្ដូង និងរៀបប្រព័ន្ធទុយោទឹក,Clear Cambodia,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10-Jan-2026,N/A,087 517 556,N/A,"អង្គការ​ស្អាត​កម្ពុជា​៖
គឺជា​អង្គការ​ក្នុងស្រុក​មួយ​ដែល​ធ្វើការ​លើ​វិស័យ​អភិវឌ្ឍន៍​នៅ​ក្នុង​សហគមន៍​ដោយ​លើក​កម្ពស់​គុណភាព​ទឹកអនាម័យ​ សុខភាព​ និង​ជីវភាពរស់នៅ​របស់​ប្រជាពលរដ្ឋ​ដោយ​ប្រើ​បច្ចេក​វិទ្យា​ និង​ការអប់រំ​សមស្រប​។ អង្គការ​ស្អាត​កម្ពុជា​ ត្រូវការ​ស្វែងរក​ និង​ជ្រើសរើស​អ្នក​ជីក​អណ្ដូង​ ជាង​សាងសង់​ជើង​ទម្រ​ធុង​ស្ដុក​ទឹក​ សាង​សង​របង​ព័ទ្ធជុំវិញ​អណ្ដូង​ ចាក់​បេតុង​ជុំវិញ​អណ្ដូង​ ធ្វើ​រោង​របស់​អណ្ដូង​ និង​រៀប​ប្រព័ន្ធ​ទុយោ​ទឹក​ ក្នុង​ឆ្នាំ​២០២៦ នេះ​ដើម្បី​ចូលរួម​ការ​ដេញថ្លៃ​សាងសង់​នៅ​តាម​បណ្ដា​ខេត្ត​ដូច​ខាងក្រោម​៖","#86, St. 608, Sangkat Boeng Kak Ti Pir, Khan Tuol Kouk, Phnom Penh, Cambodia",https://www.bongthom.com/job_detail/view_detail_37843.html,BongThom
37841,"Photographer, Content Creator, Assistant Photographer,  and Editor",Mère Photographie,N/A,N/A,Negotiable,N/A,N/A,N/A,N/A,15-Jan-2026,TO:merestudiopp@gmail.com,077 571 111,N/A,"Apply Now
Workplace Circumstances
Environment:
Office
Languages:
Khmer, English
Location:
Phnom Penh
Position Circumstances
Career Category:
Arts / Graphic Design, Media, Computer - General
Schedule:
Full-time
Salary:
Negotiable
Position Summary
Training period
is
provided
Training period salary $350
After training period $450
After one year, there
will
be review
of
skill improvements
and
increase
in
salary.
There
are
target incentives
to
be reached
to
get extra bonus
on
a monthly basis.
There
are
occasions that clients
will
offer tips. (Great customer
service
is key here)
Role Summary:
Responsible
for
planning, shooting,
and
delivering high-quality images that align
with
studio standards
and
client expectations.
Duties & Responsibilities:
Photograph clients (maternity, newborn, family,
and
other kind
of
portraits.
Or
products depending
on
assignment)
Prepare lighting, camera gear,
and
studio setup before each session
Guide clients
with
posing
and
expressions
to
achieve natural
and
flattering results
Review
and
shortlist best images after sessions
Maintain consistent style, composition,
and
studio visual standards
Manage shoot timeline efficiently
to
ensure smooth flow
Keep equipment clean, organized,
and
in
working
condition
Expected Profile of Candidates
Skills & Knowledge:
General & Technical Skills
Moderate photography
skills
& understanding
of
lighting
Experience
with
DSLR/Mirrorless camera
Soft Skills
Good communication & ability
to
guide clients confidently
Attention
to
detail & creativity
Ability
to
work under time pressure
and
adapt quickly","5081 Lom/Beton Street, Sangkat Khmuonh, Khan Sen Sok, Phnom Penh, Cambodia",https://www.bongthom.com/job_detail/photographer_content_creator_assistant_p_37841.html,BongThom
37842,"Accounting Manager, Admissions Officer, and Marketing Officer","Shrewsbury International School (Chroy Changvar) Co., Ltd.",N/A,N/A,Negotiable,N/A,N/A,Educational (schools / universities etc.),N/A,15-Jan-2026,TO:recruitment@shrewsbury.edu.kh,N/A,N/A,"Shrewsbury International School Phnom Penh (SISPP)
is
""
A School like no other
in
Cambodia
"". Set in Chroy Changvar, Phnom Penh, boasting
an
exclusive riverside location along
the
majestic Mekong River, SISPP offers
a
British primary school-style education
based
on
the
National Curriculum
of
England
for
pupils aged 2
to
11.","# 88 Mekong River Road, Phum 3, Sangkat Chroy Changvar, Khan Chroy Changvar, Phnom Penh, Cambodia",https://www.bongthom.com/job_detail/accounting_manager_admissions_officer_an_37842.html,BongThom
37838,"Tax Manager, and Senior Associate","Kinstellar Southeast Asia (Cambodia) Co., Ltd.",N/A,N/A,Negotiable,N/A,N/A,N/A,N/A,15-Jan-2026,TO:leang.wipphou@soksiphana.com,N/A,N/A,"We
are
looking
for
qualified
candidate
to
fill
for
the
position below.","#GIA Unit No. 33A01, 33A Floor, Koh Pich, Sopheak Street, Village 14, Sangkat Tonle Basak, Khan Chamkar Mon, Phnom Penh, Cambodia",https://www.bongthom.com/job_detail/tax_manager_and_senior_associate_37838.html,BongThom
37839,Forestry Sector Stakeholder Mapping and Power Analyst,Parliamentary Centre of Asia,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15-Jan-2026,TO:job@pcasia.org,N/A,N/A,"The Parliamentary Centre
of
Asia (PCAsia)
is
an independent, non-partisan institute dedicated
to
supporting ASEAN parliaments through tailored capacity development, dialogue platforms,
and
evidence-based research. PCAsia promotes good parliamentary practice
and
regional cooperation
on
shared challenges such
as
climate change, gender equality,
and
inclusive economic growth. Through partnerships
with
ASEAN parliaments, AIPA,
and
development partners, PCAsia strengthens parliamentary
performance
by connecting parliaments together
and
with citizens, contributing
to
responsive
and
accountable governance across
the
region.","#7, Stress 308 Tonle Bassac , Sangkat Tonle Basak, Khan Chamkar Mon, Phnom Penh, Cambodia",https://www.bongthom.com/job_detail/forestry_sector_stakeholder_mapping_and_37839.html,BongThom
